"","Date","country","location","variable","value","dataSource","val.approx"
"3565",2014-07-14,NA,NA,NA,NA,NA,1
"3566",2014-07-15,NA,NA,NA,NA,NA,1
"3567",2014-07-16,NA,NA,NA,NA,NA,1
"3568",2014-07-17,NA,NA,NA,NA,NA,1
"3569",2014-07-18,NA,NA,NA,NA,NA,1
"3570",2014-07-19,NA,NA,NA,NA,NA,1
"3571",2014-07-20,"Sierra Leone","BO","CASES",4,"Patient database",4
"3572",2014-07-21,NA,NA,NA,NA,NA,4
"3573",2014-07-22,NA,NA,NA,NA,NA,4
"3574",2014-07-23,NA,NA,NA,NA,NA,4
"3575",2014-07-24,NA,NA,NA,NA,NA,4
"3576",2014-07-25,NA,NA,NA,NA,NA,4
"3577",2014-07-26,NA,NA,NA,NA,NA,4
"3578",2014-07-27,"Sierra Leone","BO","CASES",5,"Patient database",5
"3579",2014-07-28,NA,NA,NA,NA,NA,5
"3580",2014-07-29,NA,NA,NA,NA,NA,5
"3581",2014-07-30,NA,NA,NA,NA,NA,5
"3582",2014-07-31,NA,NA,NA,NA,NA,5
"3583",2014-08-01,NA,NA,NA,NA,NA,5
"3584",2014-08-02,NA,NA,NA,NA,NA,5
"3585",2014-08-03,"Sierra Leone","BO","CASES",10,"Patient database",10
"3586",2014-08-04,NA,NA,NA,NA,NA,10
"3587",2014-08-05,NA,NA,NA,NA,NA,10
"3588",2014-08-06,NA,NA,NA,NA,NA,10
"3589",2014-08-07,NA,NA,NA,NA,NA,10
"3590",2014-08-08,NA,NA,NA,NA,NA,10
"3591",2014-08-09,NA,NA,NA,NA,NA,10
"3592",2014-08-10,"Sierra Leone","BO","CASES",15,"Patient database",15
"3593",2014-08-11,NA,NA,NA,NA,NA,15
"3594",2014-08-12,NA,NA,NA,NA,NA,15
"3595",2014-08-13,NA,NA,NA,NA,NA,15
"3596",2014-08-14,NA,NA,NA,NA,NA,15
"3597",2014-08-15,NA,NA,NA,NA,NA,15
"3598",2014-08-16,NA,NA,NA,NA,NA,15
"3599",2014-08-17,"Sierra Leone","BO","CASES",9,"Patient database",9
"3600",2014-08-18,NA,NA,NA,NA,NA,9
"3601",2014-08-19,NA,NA,NA,NA,NA,9
"3602",2014-08-20,NA,NA,NA,NA,NA,9
"3603",2014-08-21,NA,NA,NA,NA,NA,9
"3604",2014-08-22,NA,NA,NA,NA,NA,9
"3605",2014-08-23,NA,NA,NA,NA,NA,9
"3606",2014-08-24,"Sierra Leone","BO","CASES",24,"Patient database",24
"3607",2014-08-25,NA,NA,NA,NA,NA,24
"3608",2014-08-26,NA,NA,NA,NA,NA,24
"3609",2014-08-27,NA,NA,NA,NA,NA,24
"3610",2014-08-28,NA,NA,NA,NA,NA,24
"3611",2014-08-29,NA,NA,NA,NA,NA,24
"3612",2014-08-30,NA,NA,NA,NA,NA,24
"3613",2014-08-31,"Sierra Leone","BO","CASES",52,"Patient database",52
"3614",2014-09-01,NA,NA,NA,NA,NA,52
"3615",2014-09-02,NA,NA,NA,NA,NA,52
"3616",2014-09-03,NA,NA,NA,NA,NA,52
"3617",2014-09-04,NA,NA,NA,NA,NA,52
"3618",2014-09-05,NA,NA,NA,NA,NA,52
"3619",2014-09-06,NA,NA,NA,NA,NA,52
"3620",2014-09-07,"Sierra Leone","BO","CASES",17,"Patient database",17
"3621",2014-09-08,NA,NA,NA,NA,NA,17
"3622",2014-09-09,NA,NA,NA,NA,NA,17
"3623",2014-09-10,NA,NA,NA,NA,NA,17
"3624",2014-09-11,NA,NA,NA,NA,NA,17
"3625",2014-09-12,NA,NA,NA,NA,NA,17
"3626",2014-09-13,NA,NA,NA,NA,NA,17
"3627",2014-09-14,"Sierra Leone","BO","CASES",19,"Patient database",19
"3628",2014-09-15,NA,NA,NA,NA,NA,19
"3629",2014-09-16,NA,NA,NA,NA,NA,19
"3630",2014-09-17,NA,NA,NA,NA,NA,19
"3631",2014-09-18,NA,NA,NA,NA,NA,19
"3632",2014-09-19,NA,NA,NA,NA,NA,19
"3633",2014-09-20,NA,NA,NA,NA,NA,19
"3634",2014-09-21,"Sierra Leone","BO","CASES",7,"Patient database",4
"3635",2014-09-21,"Sierra Leone","BO","CASES",1,"Situation report",4
"3636",2014-09-22,NA,NA,NA,NA,NA,4
"3637",2014-09-23,NA,NA,NA,NA,NA,4
"3638",2014-09-24,NA,NA,NA,NA,NA,4
"3639",2014-09-25,NA,NA,NA,NA,NA,4
"3640",2014-09-26,NA,NA,NA,NA,NA,4
"3641",2014-09-27,NA,NA,NA,NA,NA,4
"3642",2014-09-28,"Sierra Leone","BO","CASES",29,"Patient database",24.5
"3643",2014-09-28,"Sierra Leone","BO","CASES",20,"Situation report",24.5
"3644",2014-09-29,NA,NA,NA,NA,NA,24.5
"3645",2014-09-30,NA,NA,NA,NA,NA,24.5
"3646",2014-10-01,NA,NA,NA,NA,NA,24.5
"3647",2014-10-02,NA,NA,NA,NA,NA,24.5
"3648",2014-10-03,NA,NA,NA,NA,NA,24.5
"3649",2014-10-04,NA,NA,NA,NA,NA,24.5
"3650",2014-10-05,"Sierra Leone","BO","CASES",22,"Patient database",19
"3651",2014-10-05,"Sierra Leone","BO","CASES",16,"Situation report",19
"3652",2014-10-06,NA,NA,NA,NA,NA,19
"3653",2014-10-07,NA,NA,NA,NA,NA,19
"3654",2014-10-08,NA,NA,NA,NA,NA,19
"3655",2014-10-09,NA,NA,NA,NA,NA,19
"3656",2014-10-10,NA,NA,NA,NA,NA,19
"3657",2014-10-11,NA,NA,NA,NA,NA,19
"3658",2014-10-12,"Sierra Leone","BO","CASES",21,"Patient database",19.5
"3659",2014-10-12,"Sierra Leone","BO","CASES",18,"Situation report",19.5
"3660",2014-10-13,NA,NA,NA,NA,NA,19.5
"3661",2014-10-14,NA,NA,NA,NA,NA,19.5
"3662",2014-10-15,NA,NA,NA,NA,NA,19.5
"3663",2014-10-16,NA,NA,NA,NA,NA,19.5
"3664",2014-10-17,NA,NA,NA,NA,NA,19.5
"3665",2014-10-18,NA,NA,NA,NA,NA,19.5
"3666",2014-10-19,"Sierra Leone","BO","CASES",34,"Patient database",27.5
"3667",2014-10-19,"Sierra Leone","BO","CASES",21,"Situation report",27.5
"3668",2014-10-20,NA,NA,NA,NA,NA,27.5
"3669",2014-10-21,NA,NA,NA,NA,NA,27.5
"3670",2014-10-22,NA,NA,NA,NA,NA,27.5
"3671",2014-10-23,NA,NA,NA,NA,NA,27.5
"3672",2014-10-24,NA,NA,NA,NA,NA,27.5
"3673",2014-10-25,NA,NA,NA,NA,NA,27.5
"3674",2014-10-26,"Sierra Leone","BO","CASES",17,"Patient database",15.5
"3675",2014-10-26,"Sierra Leone","BO","CASES",14,"Situation report",15.5
"3676",2014-10-27,NA,NA,NA,NA,NA,15.5
"3677",2014-10-28,NA,NA,NA,NA,NA,15.5
"3678",2014-10-29,NA,NA,NA,NA,NA,15.5
"3679",2014-10-30,NA,NA,NA,NA,NA,15.5
"3680",2014-10-31,NA,NA,NA,NA,NA,15.5
"3681",2014-11-01,NA,NA,NA,NA,NA,15.5
"3682",2014-11-02,"Sierra Leone","BO","CASES",21,"Patient database",18
"3683",2014-11-02,"Sierra Leone","BO","CASES",15,"Situation report",18
"3684",2014-11-03,NA,NA,NA,NA,NA,18
"3685",2014-11-04,NA,NA,NA,NA,NA,18
"3686",2014-11-05,NA,NA,NA,NA,NA,18
"3687",2014-11-06,NA,NA,NA,NA,NA,18
"3688",2014-11-07,NA,NA,NA,NA,NA,18
"3689",2014-11-08,NA,NA,NA,NA,NA,18
"3690",2014-11-09,"Sierra Leone","BO","CASES",33,"Patient database",22.5
"3691",2014-11-09,"Sierra Leone","BO","CASES",12,"Situation report",22.5
"3692",2014-11-10,NA,NA,NA,NA,NA,22.5
"3693",2014-11-11,NA,NA,NA,NA,NA,22.5
"3694",2014-11-12,NA,NA,NA,NA,NA,22.5
"3695",2014-11-13,NA,NA,NA,NA,NA,22.5
"3696",2014-11-14,NA,NA,NA,NA,NA,22.5
"3697",2014-11-15,NA,NA,NA,NA,NA,22.5
"3698",2014-11-16,"Sierra Leone","BO","CASES",19,"Patient database",26
"3699",2014-11-16,"Sierra Leone","BO","CASES",33,"Situation report",26
"3700",2014-06-08,"Sierra Leone","BOMBALI","CASES",1,"Patient database",1
"3701",2014-06-09,NA,NA,NA,NA,NA,1
"3702",2014-06-10,NA,NA,NA,NA,NA,1
"3703",2014-06-11,NA,NA,NA,NA,NA,1
"3704",2014-06-12,NA,NA,NA,NA,NA,1
"3705",2014-06-13,NA,NA,NA,NA,NA,1
"3706",2014-06-14,NA,NA,NA,NA,NA,1
"3707",2014-06-15,NA,NA,NA,NA,NA,1
"3708",2014-06-16,NA,NA,NA,NA,NA,1
"3709",2014-06-17,NA,NA,NA,NA,NA,1
"3710",2014-06-18,NA,NA,NA,NA,NA,1
"3711",2014-06-19,NA,NA,NA,NA,NA,1
"3712",2014-06-20,NA,NA,NA,NA,NA,1
"3713",2014-06-21,NA,NA,NA,NA,NA,1
"3714",2014-06-22,NA,NA,NA,NA,NA,1
"3715",2014-06-23,NA,NA,NA,NA,NA,1
"3716",2014-06-24,NA,NA,NA,NA,NA,1
"3717",2014-06-25,NA,NA,NA,NA,NA,1
"3718",2014-06-26,NA,NA,NA,NA,NA,1
"3719",2014-06-27,NA,NA,NA,NA,NA,1
"3720",2014-06-28,NA,NA,NA,NA,NA,1
"3721",2014-06-29,NA,NA,NA,NA,NA,1
"3722",2014-06-30,NA,NA,NA,NA,NA,1
"3723",2014-07-01,NA,NA,NA,NA,NA,1
"3724",2014-07-02,NA,NA,NA,NA,NA,1
"3725",2014-07-03,NA,NA,NA,NA,NA,1
"3726",2014-07-04,NA,NA,NA,NA,NA,1
"3727",2014-07-05,NA,NA,NA,NA,NA,1
"3728",2014-07-06,"Sierra Leone","BOMBALI","CASES",1,"Patient database",1
"3729",2014-07-07,NA,NA,NA,NA,NA,1
"3730",2014-07-08,NA,NA,NA,NA,NA,1
"3731",2014-07-09,NA,NA,NA,NA,NA,1
"3732",2014-07-10,NA,NA,NA,NA,NA,1
"3733",2014-07-11,NA,NA,NA,NA,NA,1
"3734",2014-07-12,NA,NA,NA,NA,NA,1
"3735",2014-07-13,NA,NA,NA,NA,NA,1
"3736",2014-07-14,NA,NA,NA,NA,NA,1
"3737",2014-07-15,NA,NA,NA,NA,NA,1
"3738",2014-07-16,NA,NA,NA,NA,NA,1
"3739",2014-07-17,NA,NA,NA,NA,NA,1
"3740",2014-07-18,NA,NA,NA,NA,NA,1
"3741",2014-07-19,NA,NA,NA,NA,NA,1
"3742",2014-07-20,NA,NA,NA,NA,NA,1
"3743",2014-07-21,NA,NA,NA,NA,NA,1
"3744",2014-07-22,NA,NA,NA,NA,NA,1
"3745",2014-07-23,NA,NA,NA,NA,NA,1
"3746",2014-07-24,NA,NA,NA,NA,NA,1
"3747",2014-07-25,NA,NA,NA,NA,NA,1
"3748",2014-07-26,NA,NA,NA,NA,NA,1
"3749",2014-07-27,"Sierra Leone","BOMBALI","CASES",5,"Patient database",5
"3750",2014-07-28,NA,NA,NA,NA,NA,5
"3751",2014-07-29,NA,NA,NA,NA,NA,5
"3752",2014-07-30,NA,NA,NA,NA,NA,5
"3753",2014-07-31,NA,NA,NA,NA,NA,5
"3754",2014-08-01,NA,NA,NA,NA,NA,5
"3755",2014-08-02,NA,NA,NA,NA,NA,5
"3756",2014-08-03,"Sierra Leone","BOMBALI","CASES",1,"Patient database",1
"3757",2014-08-04,NA,NA,NA,NA,NA,1
"3758",2014-08-05,NA,NA,NA,NA,NA,1
"3759",2014-08-06,NA,NA,NA,NA,NA,1
"3760",2014-08-07,NA,NA,NA,NA,NA,1
"3761",2014-08-08,NA,NA,NA,NA,NA,1
"3762",2014-08-09,NA,NA,NA,NA,NA,1
"3763",2014-08-10,"Sierra Leone","BOMBALI","CASES",2,"Patient database",2
"3764",2014-08-11,NA,NA,NA,NA,NA,2
"3765",2014-08-12,NA,NA,NA,NA,NA,2
"3766",2014-08-13,NA,NA,NA,NA,NA,2
"3767",2014-08-14,NA,NA,NA,NA,NA,2
"3768",2014-08-15,NA,NA,NA,NA,NA,2
"3769",2014-08-16,NA,NA,NA,NA,NA,2
"3770",2014-08-17,"Sierra Leone","BOMBALI","CASES",5,"Patient database",5
"3771",2014-08-18,NA,NA,NA,NA,NA,5
"3772",2014-08-19,NA,NA,NA,NA,NA,5
"3773",2014-08-20,NA,NA,NA,NA,NA,5
"3774",2014-08-21,NA,NA,NA,NA,NA,5
"3775",2014-08-22,NA,NA,NA,NA,NA,5
"3776",2014-08-23,NA,NA,NA,NA,NA,5
"3777",2014-08-24,"Sierra Leone","BOMBALI","CASES",17,"Patient database",17
"3778",2014-08-25,NA,NA,NA,NA,NA,17
"3779",2014-08-26,NA,NA,NA,NA,NA,17
"3780",2014-08-27,NA,NA,NA,NA,NA,17
"3781",2014-08-28,NA,NA,NA,NA,NA,17
"3782",2014-08-29,NA,NA,NA,NA,NA,17
"3783",2014-08-30,NA,NA,NA,NA,NA,17
"3784",2014-08-31,"Sierra Leone","BOMBALI","CASES",32,"Patient database",32
"3785",2014-09-01,NA,NA,NA,NA,NA,32
"3786",2014-09-02,NA,NA,NA,NA,NA,32
"3787",2014-09-03,NA,NA,NA,NA,NA,32
"3788",2014-09-04,NA,NA,NA,NA,NA,32
"3789",2014-09-05,NA,NA,NA,NA,NA,32
"3790",2014-09-06,NA,NA,NA,NA,NA,32
"3791",2014-09-07,"Sierra Leone","BOMBALI","CASES",30,"Patient database",30
"3792",2014-09-08,NA,NA,NA,NA,NA,30
"3793",2014-09-09,NA,NA,NA,NA,NA,30
"3794",2014-09-10,NA,NA,NA,NA,NA,30
"3795",2014-09-11,NA,NA,NA,NA,NA,30
"3796",2014-09-12,NA,NA,NA,NA,NA,30
"3797",2014-09-13,NA,NA,NA,NA,NA,30
"3798",2014-09-14,"Sierra Leone","BOMBALI","CASES",46,"Patient database",46
"3799",2014-09-15,NA,NA,NA,NA,NA,46
"3800",2014-09-16,NA,NA,NA,NA,NA,46
"3801",2014-09-17,NA,NA,NA,NA,NA,46
"3802",2014-09-18,NA,NA,NA,NA,NA,46
"3803",2014-09-19,NA,NA,NA,NA,NA,46
"3804",2014-09-20,NA,NA,NA,NA,NA,46
"3805",2014-09-21,"Sierra Leone","BOMBALI","CASES",87,"Patient database",61
"3806",2014-09-21,"Sierra Leone","BOMBALI","CASES",35,"Situation report",61
"3807",2014-09-22,NA,NA,NA,NA,NA,61
"3808",2014-09-23,NA,NA,NA,NA,NA,61
"3809",2014-09-24,NA,NA,NA,NA,NA,61
"3810",2014-09-25,NA,NA,NA,NA,NA,61
"3811",2014-09-26,NA,NA,NA,NA,NA,61
"3812",2014-09-27,NA,NA,NA,NA,NA,61
"3813",2014-09-28,"Sierra Leone","BOMBALI","CASES",93,"Patient database",86
"3814",2014-09-28,"Sierra Leone","BOMBALI","CASES",79,"Situation report",86
"3815",2014-09-29,NA,NA,NA,NA,NA,86
"3816",2014-09-30,NA,NA,NA,NA,NA,86
"3817",2014-10-01,NA,NA,NA,NA,NA,86
"3818",2014-10-02,NA,NA,NA,NA,NA,86
"3819",2014-10-03,NA,NA,NA,NA,NA,86
"3820",2014-10-04,NA,NA,NA,NA,NA,86
"3821",2014-10-05,"Sierra Leone","BOMBALI","CASES",85,"Patient database",68.5
"3822",2014-10-05,"Sierra Leone","BOMBALI","CASES",52,"Situation report",68.5
"3823",2014-10-06,NA,NA,NA,NA,NA,68.5
"3824",2014-10-07,NA,NA,NA,NA,NA,68.5
"3825",2014-10-08,NA,NA,NA,NA,NA,68.5
"3826",2014-10-09,NA,NA,NA,NA,NA,68.5
"3827",2014-10-10,NA,NA,NA,NA,NA,68.5
"3828",2014-10-11,NA,NA,NA,NA,NA,68.5
"3829",2014-10-12,"Sierra Leone","BOMBALI","CASES",64,"Patient database",79
"3830",2014-10-12,"Sierra Leone","BOMBALI","CASES",94,"Situation report",79
"3831",2014-10-13,NA,NA,NA,NA,NA,79
"3832",2014-10-14,NA,NA,NA,NA,NA,79
"3833",2014-10-15,NA,NA,NA,NA,NA,79
"3834",2014-10-16,NA,NA,NA,NA,NA,79
"3835",2014-10-17,NA,NA,NA,NA,NA,79
"3836",2014-10-18,NA,NA,NA,NA,NA,79
"3837",2014-10-19,"Sierra Leone","BOMBALI","CASES",69,"Patient database",70.5
"3838",2014-10-19,"Sierra Leone","BOMBALI","CASES",72,"Situation report",70.5
"3839",2014-10-20,NA,NA,NA,NA,NA,70.5
"3840",2014-10-21,NA,NA,NA,NA,NA,70.5
"3841",2014-10-22,NA,NA,NA,NA,NA,70.5
"3842",2014-10-23,NA,NA,NA,NA,NA,70.5
"3843",2014-10-24,NA,NA,NA,NA,NA,70.5
"3844",2014-10-25,NA,NA,NA,NA,NA,70.5
"3845",2014-10-26,"Sierra Leone","BOMBALI","CASES",73,"Patient database",66
"3846",2014-10-26,"Sierra Leone","BOMBALI","CASES",59,"Situation report",66
"3847",2014-10-27,NA,NA,NA,NA,NA,66
"3848",2014-10-28,NA,NA,NA,NA,NA,66
"3849",2014-10-29,NA,NA,NA,NA,NA,66
"3850",2014-10-30,NA,NA,NA,NA,NA,66
"3851",2014-10-31,NA,NA,NA,NA,NA,66
"3852",2014-11-01,NA,NA,NA,NA,NA,66
"3853",2014-11-02,"Sierra Leone","BOMBALI","CASES",68,"Patient database",79
"3854",2014-11-02,"Sierra Leone","BOMBALI","CASES",90,"Situation report",79
"3855",2014-11-03,NA,NA,NA,NA,NA,79
"3856",2014-11-04,NA,NA,NA,NA,NA,79
"3857",2014-11-05,NA,NA,NA,NA,NA,79
"3858",2014-11-06,NA,NA,NA,NA,NA,79
"3859",2014-11-07,NA,NA,NA,NA,NA,79
"3860",2014-11-08,NA,NA,NA,NA,NA,79
"3861",2014-11-09,"Sierra Leone","BOMBALI","CASES",41,"Patient database",55
"3862",2014-11-09,"Sierra Leone","BOMBALI","CASES",69,"Situation report",55
"3863",2014-11-10,NA,NA,NA,NA,NA,55
"3864",2014-11-11,NA,NA,NA,NA,NA,55
"3865",2014-11-12,NA,NA,NA,NA,NA,55
"3866",2014-11-13,NA,NA,NA,NA,NA,55
"3867",2014-11-14,NA,NA,NA,NA,NA,55
"3868",2014-11-15,NA,NA,NA,NA,NA,55
"3869",2014-11-16,"Sierra Leone","BOMBALI","CASES",13,"Patient database",32.5
"3870",2014-11-16,"Sierra Leone","BOMBALI","CASES",52,"Situation report",32.5
"3871",2014-07-20,"Sierra Leone","BONTHE","CASES",1,"Patient database",1
"3872",2014-07-21,NA,NA,NA,NA,NA,1
"3873",2014-07-22,NA,NA,NA,NA,NA,1
"3874",2014-07-23,NA,NA,NA,NA,NA,1
"3875",2014-07-24,NA,NA,NA,NA,NA,1
"3876",2014-07-25,NA,NA,NA,NA,NA,1
"3877",2014-07-26,NA,NA,NA,NA,NA,1
"3878",2014-07-27,NA,NA,NA,NA,NA,1
"3879",2014-07-28,NA,NA,NA,NA,NA,1
"3880",2014-07-29,NA,NA,NA,NA,NA,1
"3881",2014-07-30,NA,NA,NA,NA,NA,1
"3882",2014-07-31,NA,NA,NA,NA,NA,1
"3883",2014-08-01,NA,NA,NA,NA,NA,1
"3884",2014-08-02,NA,NA,NA,NA,NA,1
"3885",2014-08-03,NA,NA,NA,NA,NA,1
"3886",2014-08-04,NA,NA,NA,NA,NA,1
"3887",2014-08-05,NA,NA,NA,NA,NA,1
"3888",2014-08-06,NA,NA,NA,NA,NA,1
"3889",2014-08-07,NA,NA,NA,NA,NA,1
"3890",2014-08-08,NA,NA,NA,NA,NA,1
"3891",2014-08-09,NA,NA,NA,NA,NA,1
"3892",2014-08-10,NA,NA,NA,NA,NA,1
"3893",2014-08-11,NA,NA,NA,NA,NA,1
"3894",2014-08-12,NA,NA,NA,NA,NA,1
"3895",2014-08-13,NA,NA,NA,NA,NA,1
"3896",2014-08-14,NA,NA,NA,NA,NA,1
"3897",2014-08-15,NA,NA,NA,NA,NA,1
"3898",2014-08-16,NA,NA,NA,NA,NA,1
"3899",2014-08-17,NA,NA,NA,NA,NA,1
"3900",2014-08-18,NA,NA,NA,NA,NA,1
"3901",2014-08-19,NA,NA,NA,NA,NA,1
"3902",2014-08-20,NA,NA,NA,NA,NA,1
"3903",2014-08-21,NA,NA,NA,NA,NA,1
"3904",2014-08-22,NA,NA,NA,NA,NA,1
"3905",2014-08-23,NA,NA,NA,NA,NA,1
"3906",2014-08-24,NA,NA,NA,NA,NA,1
"3907",2014-08-25,NA,NA,NA,NA,NA,1
"3908",2014-08-26,NA,NA,NA,NA,NA,1
"3909",2014-08-27,NA,NA,NA,NA,NA,1
"3910",2014-08-28,NA,NA,NA,NA,NA,1
"3911",2014-08-29,NA,NA,NA,NA,NA,1
"3912",2014-08-30,NA,NA,NA,NA,NA,1
"3913",2014-08-31,NA,NA,NA,NA,NA,1
"3914",2014-09-01,NA,NA,NA,NA,NA,1
"3915",2014-09-02,NA,NA,NA,NA,NA,1
"3916",2014-09-03,NA,NA,NA,NA,NA,1
"3917",2014-09-04,NA,NA,NA,NA,NA,1
"3918",2014-09-05,NA,NA,NA,NA,NA,1
"3919",2014-09-06,NA,NA,NA,NA,NA,1
"3920",2014-09-07,NA,NA,NA,NA,NA,1
"3921",2014-09-08,NA,NA,NA,NA,NA,1
"3922",2014-09-09,NA,NA,NA,NA,NA,1
"3923",2014-09-10,NA,NA,NA,NA,NA,1
"3924",2014-09-11,NA,NA,NA,NA,NA,1
"3925",2014-09-12,NA,NA,NA,NA,NA,1
"3926",2014-09-13,NA,NA,NA,NA,NA,1
"3927",2014-09-14,NA,NA,NA,NA,NA,1
"3928",2014-09-15,NA,NA,NA,NA,NA,1
"3929",2014-09-16,NA,NA,NA,NA,NA,1
"3930",2014-09-17,NA,NA,NA,NA,NA,1
"3931",2014-09-18,NA,NA,NA,NA,NA,1
"3932",2014-09-19,NA,NA,NA,NA,NA,1
"3933",2014-09-20,NA,NA,NA,NA,NA,1
"3934",2014-09-21,"Sierra Leone","BONTHE","CASES",0,"Situation report",0
"3935",2014-09-22,NA,NA,NA,NA,NA,0
"3936",2014-09-23,NA,NA,NA,NA,NA,0
"3937",2014-09-24,NA,NA,NA,NA,NA,0
"3938",2014-09-25,NA,NA,NA,NA,NA,0
"3939",2014-09-26,NA,NA,NA,NA,NA,0
"3940",2014-09-27,NA,NA,NA,NA,NA,0
"3941",2014-09-28,"Sierra Leone","BONTHE","CASES",0,"Situation report",0
"3942",2014-09-29,NA,NA,NA,NA,NA,0
"3943",2014-09-30,NA,NA,NA,NA,NA,0
"3944",2014-10-01,NA,NA,NA,NA,NA,0
"3945",2014-10-02,NA,NA,NA,NA,NA,0
"3946",2014-10-03,NA,NA,NA,NA,NA,0
"3947",2014-10-04,NA,NA,NA,NA,NA,0
"3948",2014-10-05,"Sierra Leone","BONTHE","CASES",0,"Situation report",0
"3949",2014-10-06,NA,NA,NA,NA,NA,0
"3950",2014-10-07,NA,NA,NA,NA,NA,0
"3951",2014-10-08,NA,NA,NA,NA,NA,0
"3952",2014-10-09,NA,NA,NA,NA,NA,0
"3953",2014-10-10,NA,NA,NA,NA,NA,0
"3954",2014-10-11,NA,NA,NA,NA,NA,0
"3955",2014-10-12,"Sierra Leone","BONTHE","CASES",0,"Situation report",0
"3956",2014-10-13,NA,NA,NA,NA,NA,0
"3957",2014-10-14,NA,NA,NA,NA,NA,0
"3958",2014-10-15,NA,NA,NA,NA,NA,0
"3959",2014-10-16,NA,NA,NA,NA,NA,0
"3960",2014-10-17,NA,NA,NA,NA,NA,0
"3961",2014-10-18,NA,NA,NA,NA,NA,0
"3962",2014-10-19,"Sierra Leone","BONTHE","CASES",1,"Patient database",1
"3963",2014-10-19,"Sierra Leone","BONTHE","CASES",1,"Situation report",1
"3964",2014-10-20,NA,NA,NA,NA,NA,1
"3965",2014-10-21,NA,NA,NA,NA,NA,1
"3966",2014-10-22,NA,NA,NA,NA,NA,1
"3967",2014-10-23,NA,NA,NA,NA,NA,1
"3968",2014-10-24,NA,NA,NA,NA,NA,1
"3969",2014-10-25,NA,NA,NA,NA,NA,1
"3970",2014-10-26,"Sierra Leone","BONTHE","CASES",0,"Situation report",0
"3971",2014-10-27,NA,NA,NA,NA,NA,0
"3972",2014-10-28,NA,NA,NA,NA,NA,0
"3973",2014-10-29,NA,NA,NA,NA,NA,0
"3974",2014-10-30,NA,NA,NA,NA,NA,0
"3975",2014-10-31,NA,NA,NA,NA,NA,0
"3976",2014-11-01,NA,NA,NA,NA,NA,0
"3977",2014-11-02,"Sierra Leone","BONTHE","CASES",0,"Situation report",0
"3978",2014-11-03,NA,NA,NA,NA,NA,0
"3979",2014-11-04,NA,NA,NA,NA,NA,0
"3980",2014-11-05,NA,NA,NA,NA,NA,0
"3981",2014-11-06,NA,NA,NA,NA,NA,0
"3982",2014-11-07,NA,NA,NA,NA,NA,0
"3983",2014-11-08,NA,NA,NA,NA,NA,0
"3984",2014-11-09,"Sierra Leone","BONTHE","CASES",0,"Situation report",0
"3985",2014-11-10,NA,NA,NA,NA,NA,0
"3986",2014-11-11,NA,NA,NA,NA,NA,0
"3987",2014-11-12,NA,NA,NA,NA,NA,0
"3988",2014-11-13,NA,NA,NA,NA,NA,0
"3989",2014-11-14,NA,NA,NA,NA,NA,0
"3990",2014-11-15,NA,NA,NA,NA,NA,0
"3991",2014-11-16,"Sierra Leone","BONTHE","CASES",1,"Situation report",1
"3992",2014-05-11,"Sierra Leone","FREETOWN","CASES",1,"Patient database",1
"3993",2014-05-12,NA,NA,NA,NA,NA,1
"3994",2014-05-13,NA,NA,NA,NA,NA,1
"3995",2014-05-14,NA,NA,NA,NA,NA,1
"3996",2014-05-15,NA,NA,NA,NA,NA,1
"3997",2014-05-16,NA,NA,NA,NA,NA,1
"3998",2014-05-17,NA,NA,NA,NA,NA,1
"3999",2014-05-18,NA,NA,NA,NA,NA,1
"4000",2014-05-19,NA,NA,NA,NA,NA,1
"4001",2014-05-20,NA,NA,NA,NA,NA,1
"4002",2014-05-21,NA,NA,NA,NA,NA,1
"4003",2014-05-22,NA,NA,NA,NA,NA,1
"4004",2014-05-23,NA,NA,NA,NA,NA,1
"4005",2014-05-24,NA,NA,NA,NA,NA,1
"4006",2014-05-25,NA,NA,NA,NA,NA,1
"4007",2014-05-26,NA,NA,NA,NA,NA,1
"4008",2014-05-27,NA,NA,NA,NA,NA,1
"4009",2014-05-28,NA,NA,NA,NA,NA,1
"4010",2014-05-29,NA,NA,NA,NA,NA,1
"4011",2014-05-30,NA,NA,NA,NA,NA,1
"4012",2014-05-31,NA,NA,NA,NA,NA,1
"4013",2014-06-01,NA,NA,NA,NA,NA,1
"4014",2014-06-02,NA,NA,NA,NA,NA,1
"4015",2014-06-03,NA,NA,NA,NA,NA,1
"4016",2014-06-04,NA,NA,NA,NA,NA,1
"4017",2014-06-05,NA,NA,NA,NA,NA,1
"4018",2014-06-06,NA,NA,NA,NA,NA,1
"4019",2014-06-07,NA,NA,NA,NA,NA,1
"4020",2014-06-08,NA,NA,NA,NA,NA,1
"4021",2014-06-09,NA,NA,NA,NA,NA,1
"4022",2014-06-10,NA,NA,NA,NA,NA,1
"4023",2014-06-11,NA,NA,NA,NA,NA,1
"4024",2014-06-12,NA,NA,NA,NA,NA,1
"4025",2014-06-13,NA,NA,NA,NA,NA,1
"4026",2014-06-14,NA,NA,NA,NA,NA,1
"4027",2014-06-15,NA,NA,NA,NA,NA,1
"4028",2014-06-16,NA,NA,NA,NA,NA,1
"4029",2014-06-17,NA,NA,NA,NA,NA,1
"4030",2014-06-18,NA,NA,NA,NA,NA,1
"4031",2014-06-19,NA,NA,NA,NA,NA,1
"4032",2014-06-20,NA,NA,NA,NA,NA,1
